page,ipAddress,dateHit,dateLeft,code,referer,url,userAgent,pageLanguage,browserLanguages,trackingId
2,43,8/10/14 0:32,8/10/14 0:32,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",WNOL0UZZ
2,39,8/10/14 0:32,8/10/14 0:32,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",KOFQ3044
2,17,8/10/14 0:32,8/10/14 0:32,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",GI26RS66
2,17,8/10/14 0:32,8/10/14 0:32,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",GQEN0GEE
2,33,8/10/14 0:40,8/10/14 0:40,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",ONZRBVGG
2,14,8/10/14 0:40,8/10/14 0:41,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",N4MLY555
1,22,8/10/14 0:47,8/10/14 0:47,200,http://localhost/mautic/index_dev.php/pages/view/1,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,en,"a:2:{i:0;s:5:\"en-US\";i:1;s:8:\"en;q=0.5\";}",AGEYKUYY
2,15,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",TOWNL9UU
2,10,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",3SN3WPJJ
2,4,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",RQY64ZHH
2,41,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",O3BDIVWW
2,40,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",G2JULRR
2,27,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",9Q4LJOWW
2,14,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",ZKDZ9N00
2,37,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",JLPUNPII
2,46,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",ATVT2KUU
2,16,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",6L5GEWII
2,43,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",C0EX4933
2,17,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",1JWEEY
2,6,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",HMN1FZ77
2,29,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",4V37K977
2,24,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",GBDDG0JJ
2,35,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",8EJ7OW99
2,1,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",Y21VCNLL
2,1,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",4OOI0C66
2,2,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",3XQD0E33
2,6,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",W5PNQ9CC
2,25,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",11BBNP
2,5,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",3QVAHF11
2,49,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",4DCW3PVV
2,28,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",0EZB9OCC
2,46,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",ODB8SKHH
2,44,8/10/14 0:47,8/10/14 0:47,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",F744CMII
1,32,8/10/14 1:08,8/10/14 1:08,200,http://localhost/mautic/index_dev.php/pages/view/1,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,en,"a:2:{i:0;s:5:\"en-US\";i:1;s:8:\"en;q=0.5\";}",ZGWS2Z33
2,26,8/10/14 1:08,8/10/14 1:08,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",95XW2JVV
2,34,8/10/14 1:11,8/10/14 1:11,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",C7EYGG66
2,41,8/10/14 1:11,8/10/14 1:11,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",J6C2KJJ
2,2,8/10/14 1:11,8/10/14 1:11,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",1US5SPBB
2,39,8/10/14 1:12,8/10/14 1:12,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",CW6YD533
2,38,8/10/14 1:12,8/10/14 1:12,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",FY9FEAWW
2,24,8/10/14 1:12,8/10/14 1:12,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",Z4LXDL66
2,3,8/10/14 1:12,8/10/14 1:12,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",IJPE4Z33
2,45,8/10/14 1:12,8/10/14 1:12,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",3L76FSS
2,13,8/10/14 1:12,8/10/14 1:12,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",UD2OGC44
2,31,8/10/14 1:12,8/10/14 1:13,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",Z36Y96YY
2,17,8/10/14 1:12,8/10/14 1:13,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",IX3S9766
2,38,8/10/14 1:13,8/10/14 1:13,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",OFX17FUU
2,42,8/10/14 1:13,8/10/14 1:13,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",7259A4YY
2,10,8/10/14 1:15,8/10/14 1:15,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",TK9649UU
2,25,8/10/14 1:15,8/10/14 1:15,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",9NZ8HLWW
2,31,8/10/14 1:15,8/10/14 1:15,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",8N6RW177
2,45,8/10/14 1:15,8/10/14 1:15,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",OC6LS7RR
2,26,8/10/14 1:15,8/10/14 1:15,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",QTZ8XMM
2,1,8/10/14 1:15,8/10/14 1:15,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",RC7GLHQQ
2,16,8/10/14 1:15,8/10/14 1:15,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",MPFEO811
2,29,8/10/14 1:15,8/10/14 1:15,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",PSOP6XOO
2,36,8/10/14 1:15,8/10/14 1:15,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",7K6Z7LXX
2,41,8/10/14 1:17,8/10/14 1:18,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",53e6bd3323eb9
2,48,8/10/14 1:18,8/10/14 1:18,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",53e6bd3323eb9
1,50,8/10/14 1:20,8/10/14 1:21,200,http://localhost/mautic/index_dev.php/pages/view/1,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,en,"a:2:{i:0;s:5:\"en-US\";i:1;s:8:\"en;q=0.5\";}",53e6bb48e5053
1,18,8/10/14 1:20,8/10/14 1:20,200,http://localhost/mautic/index_dev.php/pages/view/1,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,en,"a:2:{i:0;s:5:\"en-US\";i:1;s:8:\"en;q=0.5\";}",53e6bb48e5053
2,5,8/10/14 1:48,8/10/14 1:48,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",en,"a:1:{i:0;s:5:\"en-US\";}",53e6bd3323eb9
1,14,8/12/14 19:51,8/12/14 19:51,200,http://localhost/mautic/index_dev.php/pages/view/1,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,en,"a:2:{i:0;s:5:\"en-US\";i:1;s:8:\"en;q=0.5\";}",53ea6d090aab5
2,9,8/12/14 19:51,8/12/14 19:51,200,NULL,http://localhost/mautic/index_dev.php/p/page/2:kaleidoscope-conference-2014,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,en,"a:2:{i:0;s:5:\"en-US\";i:1;s:8:\"en;q=0.5\";}",53ea6d090aab5
2,7,8/12/14 20:02,8/12/14 20:02,200,NULL,http://localhost/mautic/index_dev.php/p/page/2:kaleidoscope-conference-2014,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,en,"a:2:{i:0;s:5:\"en-US\";i:1;s:8:\"en;q=0.5\";}",53ea72c1c0232
1,19,8/12/14 20:02,8/12/14 20:02,200,NULL,http://localhost/mautic/index_dev.php/p/page/1:kaleidoscope-conference-2014,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,en,"a:2:{i:0;s:5:\"en-US\";i:1;s:8:\"en;q=0.5\";}",53ea72c1c0232
2,35,8/12/14 20:02,8/12/14 20:02,200,NULL,http://localhost/mautic/index_dev.php/p/page/2:kaleidoscope-conference-2014,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,en,"a:2:{i:0;s:5:\"en-US\";i:1;s:8:\"en;q=0.5\";}",53ea72c1c0232